Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Моцарелла 42% [Ашан],341 кКал,"26,5 г","25,7 г","0,9 г"
Ашан,Моцарелла Mauri [Ашан],268 кКал,"23,7 г","21,2 г",0 г
Ашан,Моцарелла Zuger [Ашан],307 кКал,"27,8 г","21,5 г",1 г
Ашан,Моцарелла Шарик [Ашан],245 кКал,"20,3 г","18,2 г",0 г
Ашан,Мраморная Говядина [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Мраморная Чечевица [Ашан],360 кКал,28 г,2 г,58 г
Ашан,Мусс Йогуртовый Клубника [Ашан],120 кКал,"3,5 г","1,5 г",22 г
Ашан,Мюсли 3 Шоколада [Ашан],446 кКал,"8,6 г",14 г,69 г
Ашан,Мюсли 4 Злака [Ашан],318 кКал,"11,4 г","2,6 г","62,2 г"
Ашан,Мюсли 7 Фруктов [Ашан],439 кКал,"7,1 г","15,3 г","64,8 г"
Ашан,Мюсли Crousty с Орехами [Ашан],467 кКал,"9,8 г",20 г,60 г
Ашан,Мюсли Батончик [Ашан],388 кКал,"5,2 г","8,9 г","71,8 г"
Ашан,Мюсли Вишневый Букет [Ашан],370 кКал,14 г,4 г,70 г
Ашан,Мюсли с Киноа и Шоколадом [Ашан],442 кКал,"9,4 г",15 г,63 г
Ашан,Мюсли с Семенами Льна и Семечками Тыквы [Ашан],449 кКал,"12,4 г","12,4 г",68 г
Ашан,Мюсли Четыре Злака [Ашан],318 кКал,"11,4 г","2,6 г","62,2 г"
Ашан,Мюсли Ягодное Ассорти [Ашан],317 кКал,9 г,"2,9 г","63,7 г"
Ашан,Мякоть Бедра Телятины [Ашан],100 кКал,"19,5 г","2,5 г",0 г
Ашан,Мясной Терин [Ашан],270 кКал,12 г,25 г,0 г
Ашан,Мясные Зразы с Яйцом [Ашан],250 кКал,"14,5 г","17,6 г",6 г
Ашан,Мясо для Фарша [Ашан],280 кКал,15 г,20 г,0 г
Ашан,Мясо Мидий [Ашан],172 кКал,23 г,7 г,4 г
Ашан,Мяфли [Ашан],470 кКал,"6,1 г","27,9 г","48,5 г"
Ашан,Набор для Окрошки с Ветчиной [Ашан],270 кКал,"18,7 г",24 г,0 г
Ашан,Набор для Первых Блюд [Ашан],190 кКал,11 г,16 г,0 г
Ашан,Навага Жареная [Ашан],190 кКал,17 г,12 г,"3,6 г"
Ашан,Наггетсы Тресковые [Ашан],130 кКал,13 г,2 г,14 г
Ашан,Нагетсы [Ашан],240 кКал,11 г,12 г,22 г
Ашан,Налим [Ашан],81 кКал,"18,8 г","0,6 г",0 г
Ашан,Напиток Био с Рисом Натуральный [Ашан],57 кКал,"0,1 г","1,3 г","11,2 г"
Ашан,Напиток из Овса [Ашан],43 кКал,"0,5 г","1,2 г","7,2 г"
Ашан,Напиток со Вкусом Миндаля [Ашан],64 кКал,"1,7 г","4,1 г","4,9 г"
Ашан,Напиток Соевый БИО [Ашан],51 кКал,"3,7 г","2,1 г",4 г
Ашан,Напиток Шоколадный Соевый Био [Ашан],76 кКал,"3,7 г","2,1 г","10,1 г"
Ашан,Нектар Грейпфрут [Ашан],40 кКал,0 г,0 г,10 г
Ашан,Неро Чёрный Рис [Ашан],260 кКал,"6,5 г","2,5 г",52 г
Ашан,Ноги Говяжьи [Ашан],159 кКал,25 г,"6,6 г",0 г
Ашан,Нут [Ашан],390 кКал,20 г,5 г,66 г
Ашан,Нут Натуральный [Ашан],195 кКал,"9,5 г",3 г,32 г
Ашан,Облепиха Замороженные Ягоды [Ашан],75 кКал,1 г,"5,5 г","5,5 г"
Ашан,Овощи Гриль [Ашан],77 кКал,1 г,"5,4 г","6,3 г"
Ашан,Овощи для Жарки с Шампиньонами [Ашан],62 кКал,"5,2 г","3,2 г","3,1 г"
Ашан,Овощи на Гриле [Ашан],195 кКал,7 г,17 г,"2,9 г"
Ашан,Овощи Паровые [Ашан],35 кКал,"1,4 г","0,4 г","6,5 г"
Ашан,Овощи Припущенные [Ашан],145 кКал,"1,9 г",1 г,"9,3 г"
Ашан,Овощи Стир-Фрай [Ашан],92 кКал,"2,3 г","4,8 г","9,8 г"
Ашан,Овощная Смесь [Ашан],41 кКал,"2,4 г","0,1 г","8,1 г"
Ашан,Овощная Смесь Министроне [Ашан],40 кКал,"0,8 г",0 г,"5,3 г"
Ашан,Овощное Ассорти [Ашан],37 кКал,"1,5 г","0,2 г",7 г
Ашан,Овощное Рагу [Ашан],25 кКал,1 г,"0,2 г",5 г
Ашан,Овощной Суп [Ашан],35 кКал,3 г,"0,2 г","5,5 г"
Ашан,Овсяная Каша Апельсин и Персик [Ашан],70 кКал,1 г,"0,4 г",15 г
Ашан,Овсяная Каша на Сливках [Ашан],100 кКал,2 г,4 г,14 г
Ашан,Овсяная Каша с Бананом на Сливках [Ашан],90 кКал,"1,5 г","3,5 г",13 г
Ашан,Овсяная Каша с Клубникой [Ашан],351 кКал,"10,3 г","5,3 г","65,6 г"
Ашан,Овсяное Печенье на Фруктозе [Ашан],376 кКал,"9,2 г","9,6 г","54,5 г"
Ашан,Огурец [Ашан],15 кКал,"0,8 г","0,1 г","2,8 г"
Ашан,Окорок Свиной [Ашан],212 кКал,17 г,16 г,0 г
Ашан,Окорочка Куриные [Ашан],161 кКал,"16,4 г","10,7 г","0,1 г"
Ашан,Окорочка Куриные Гриль [Ашан],153 кКал,18 г,9 г,"0,5 г"
Ашан,Окрошка Овощная [Ашан],75 кКал,3 г,3 г,9 г
Ашан,Окунь г/К [Ашан],151 кКал,22 г,7 г,0 г
Ашан,Оладьи из Печени [Ашан],153 кКал,"18,3 г","4,5 г","9,7 г"
Ашан,Оладьи из Тыквы [Ашан],150 кКал,5 г,"3,3 г","23,5 г"
Ашан,Оладьи из Цуккини [Ашан],131 кКал,"3,7 г","6,5 г","14,5 г"
Ашан,Оладьи Печеночные [Ашан],235 кКал,"17,8 г","13,9 г","9,7 г"
Ашан,Оладьи Яблоко и Корица [Ашан],310 кКал,"6,8 г","14,6 г",38 г
Ашан,Оливки [Ашан],172 кКал,1 г,18 г,0 г
Ашан,Оливковое Масло [Ашан],900 кКал,0 г,100 г,0 г
Ашан,Оливье [Ашан],151 кКал,"4,2 г","12,5 г","5,5 г"
Ашан,Оливье с Языком [Ашан],205 кКал,"3,6 г","17,5 г","8,2 г"
Ашан,Омлет [Ашан],170 кКал,"10,4 г",13 г,"2,8 г"
Ашан,Омлет Натуральный [Ашан],279 кКал,"12,9 г","19,3 г","13,4 г"
Ашан,Омлет с Ветчиной [Ашан],363 кКал,"7,4 г","36,6 г",1 г
Ашан,Омлет с Сыром [Ашан],80 кКал,"1,7 г","4,8 г","7,4 г"
Ашан,Орех Кедровый [Ашан],670 кКал,12 г,61 г,19 г
Ашан,Орех Фундук Жареный [Ашан],680 кКал,15 г,65 г,"9,5 г"
Ашан,Орех Фундук Сушеный [Ашан],679 кКал,"12,6 г","62,4 г","13,7 г"
Ашан,Отбивная [Ашан],110 кКал,18 г,3 г,2 г
Ашан,Отбивная Куриная [Ашан],141 кКал,23 г,"3,8 г","2,6 г"
Ашан,Отруби Хрустящие Ржаные [Ашан],221 кКал,"13,2 г","3,2 г",35 г
Ашан,Павэ Гурман Хлеб [Ашан],230 кКал,8 г,1 г,48 г
Ашан,Палочки и Брецели Био [Ашан],379 кКал,"11,3 г","2,8 г","77,2 г"
Ашан,Палочки из Моркови и Сельдерея [Ашан],25 кКал,"0,8 г",0 г,"5,5 г"
Ашан,Палочки Лососевые [Ашан],134 кКал,20 г,6 г,0 г
Ашан,Палочки Сырные [Ашан],235 кКал,"13,5 г","26,1 г","34,3 г"
Ашан,Палтус Горячего Копчения [Ашан],282 кКал,21 г,22 г,0 г
Ашан,Палтус Холодного Копчения [Ашан],134 кКал,"20,5 г","5,8 г",0 г
Ашан,Пампушка с Чесноком [Ашан],360 кКал,7 г,16 г,46 г
Ашан,Пампушка Чесночная [Ашан],330 кКал,"8,3 г",14 г,43 г
Ашан,Пангасиус Филе без Кожи [Ашан],196 кКал,"12,8 г","16,1 г",0 г
Ашан,Папайя Сушеная [Ашан],400 кКал,"2,4 г",11 г,72 г
Ашан,Пармезан Гойя [Ашан],368 кКал,30 г,27 г,"1,2 г"
Ашан,Пармезан Шонфель [Ашан],366 кКал,33 г,26 г,0 г
Ашан,Паста Болоньезе [Ашан],122 кКал,"5,9 г","3,9 г",16 г
Ашан,Паста Карбонара [Ашан],149 кКал,"3,6 г","8,1 г","15,4 г"
Ашан,"Паста Творожная 15,5% [Ашан]",220 кКал,13 г,"15,5 г","11,8 г"
Ашан,Паста Творожная с Изюмом [Ашан],247 кКал,11 г,15 г,17 г
Ашан,Пастила с Ванильно-Сливочным Ароматом [Ашан],340 кКал,"0,5 г",0 г,84 г
Ашан,Пастила со Вкусом Ванили [Ашан],310 кКал,1 г,0 г,"76,6 г"
Ашан,Пастила со Вкусом Яблока [Ашан],304 кКал,"0,5 г",0 г,"79,6 г"
Ашан,Паштель Де Ната [Ашан],272 кКал,"4,1 г","11,9 г","36,8 г"
Ашан,Паштет из Печени и Икры Трески [Ашан],410 кКал,"9,5 г",39 г,"5,5 г"
Ашан,Паштет Нежный Брюссе [Ашан],285 кКал,13 г,23 г,6 г
Ашан,Паштет с Яблоками [Ашан],309 кКал,12 г,26 г,7 г
Ашан,Паштет Утиный с Апельсинами [Ашан],286 кКал,12 г,23 г,7 г
Ашан,Пекинская Капуста [Ашан],12 кКал,"1,2 г","0,2 г","3,2 г"
Ашан,Пельмени Говяжьи [Ашан],280 кКал,9 г,15 г,26 г
Ашан,Пельмени Классические [Ашан],330 кКал,11 г,21 г,25 г
Ашан,Пенне из Цельной Пшеницы [Ашан],360 кКал,"12,5 г",2 г,70 г
Ашан,Перец Грунтовой [Ашан],23 кКал,"1,3 г",0 г,"4,7 г"
Ашан,Перец Рамиро [Ашан],30 кКал,"1,3 г","0,1 г","5,2 г"
Ашан,Перец Фаршированный [Ашан],280 кКал,7 г,"25,5 г","3,5 г"
Ашан,Перловка с Овощами [Ашан],119 кКал,"2,4 г","4,7 г","18,3 г"
Ашан,Персик Свежий [Ашан],46 кКал,"0,9 г","0,1 г","11,3 г"
Ашан,Персик Сушеный [Ашан],250 кКал,3 г,"0,4 г",58 г
Ашан,Песочное Печенье-Сердечки с Карамелью и Яблоками [Ашан],497 кКал,"5,5 г",23 г,66 г
Ашан,Печеночный Торт [Ашан],196 кКал,"8,6 г","13,3 г","10,4 г"
Ашан,Печень Говяжья [Ашан],127 кКал,"17,9 г","3,7 г",0 г
Ашан,Печень Жареная [Ашан],202 кКал,"22,8 г","10,2 г","3,8 г"
Ашан,Печень Жареная с Луком [Ашан],135 кКал,"19,6 г",4 г,"5,1 г"
Ашан,Печень Свиная [Ашан],109 кКал,"18,8 г","3,8 г",0 г
Ашан,Печень Трески [Ашан],610 кКал,4 г,66 г,0 г
Ашан,"Печенье ""Американер"" с Изюмом [Ашан]",380 кКал,"4,3 г","8,9 г","72,6 г"
Ашан,Печенье «Капучино» с Миндалем и Чёрным Шоколадом [Ашан],562 кКал,"8,5 г",36 г,49 г
Ашан,Печенье [Ашан],430 кКал,"4,5 г",15 г,69 г
Ашан,Печенье Американер [Ашан],385 кКал,"4,9 г","10,3 г","69,5 г"
Ашан,Печенье Американер с Кокосом [Ашан],456 кКал,"5,4 г",22 г,"60,2 г"
Ашан,Печенье Берлинское [Ашан],478 кКал,"6,9 г","31,8 г","43,2 г"
Ашан,Печенье Венеция [Ашан],463 кКал,"3,7 г","24,1 г","56,2 г"
Ашан,Печенье Вупи [Ашан],400 кКал,"4,4 г","19,6 г","42,7 г"
Ашан,Печенье Гармония [Ашан],463 кКал,"24,1 г","24,1 г","56,2 г"
Ашан,Печенье Голландское Зерновое [Ашан],456 кКал,8 г,"27,3 г","41,3 г"
Ашан,Печенье Грибное Лукошко [Ашан],503 кКал,"6,4 г","20,7 г","48,8 г"
Ашан,Печенье Датское [Ашан],344 кКал,"11,1 г","10,3 г","52,3 г"
Ашан,Печенье Затяжное с Семенами Подсолнечника [Ашан],473 кКал,"10,9 г","21,3 г","59,5 г"
Ашан,Печенье Земляничное [Ашан],427 кКал,"7,4 г","13,6 г","68,7 г"
Ашан,Печенье Злаковое [Ашан],390 кКал,6 г,13 г,68 г
Ашан,Печенье Изюминка [Ашан],509 кКал,"6,1 г","20,7 г","69,4 г"
Ашан,Печенье Имбирное [Ашан],310 кКал,7 г,19 г,"30,6 г"
Ашан,Печенье Каприз [Ашан],462 кКал,"7,6 г","18,5 г","59,8 г"
Ашан,Печенье Кокосовое [Ашан],450 кКал,"5,6 г","24,1 г","46,3 г"
Ашан,Печенье Кокосовое в Шоколаде [Ашан],432 кКал,"6,8 г","10,2 г","78,8 г"
Ашан,Печенье Кольцо [Ашан],475 кКал,"6,6 г","24,5 г","63,5 г"
Ашан,Печенье Курабье [Ашан],515 кКал,6 г,"19,8 г","56,1 г"
Ашан,Печенье Ломтик с Творожной Крошкой [Ашан],410 кКал,6 г,16 г,60 г
Ашан,Печенье Марабу [Ашан],470 кКал,"8,5 г","23,5 г",62 г
Ашан,Печенье Мария [Ашан],441 кКал,"9,3 г","8,3 г","74,2 г"
Ашан,Печенье Маркиз [Ашан],392 кКал,"4,9 г","10,1 г",69 г
Ашан,Печенье Мерибель [Ашан],450 кКал,9 г,"16,5 г","68,5 г"
Ашан,Печенье Миндальное [Ашан],367 кКал,"4,4 г","6,6 г","72,6 г"
Ашан,Печенье Моншер [Ашан],392 кКал,5 г,10 г,69 г
Ашан,Печенье Мультизлаковое [Ашан],540 кКал,12 г,36 г,42 г
Ашан,Печенье Наяда [Ашан],480 кКал,"4,9 г","10,1 г","59,1 г"
Ашан,Печенье Нежность [Ашан],437 кКал,7 г,17 г,61 г
Ашан,Печенье Овсяное [Ашан],430 кКал,"6,1 г","15,2 г","66,9 г"
Ашан,Печенье Овсяное Злаковое [Ашан],420 кКал,"6,5 г",16 г,63 г
Ашан,Печенье Овсяное Лимак на Фруктозе [Ашан],341 кКал,"9,2 г","9,6 г","54,5 г"
Ашан,Печенье Овсяное Царская Коллекция [Ашан],443 кКал,"5,5 г","14,6 г","48,4 г"
Ашан,Печенье Райское Наслаждение [Ашан],493 кКал,"6,6 г","32,6 г","51,7 г"
Ашан,Печенье с Молоком и Кусочками Шоколада [Ашан],236 кКал,"3,5 г","9,5 г",33 г
Ашан,Печенье с Начинкой Малина [Ашан],178 кКал,"6,4 г","4,9 г",27 г
Ашан,Печенье с Плиткой Молочного Шоколада [Ашан],496 кКал,"6,8 г","22,8 г",65 г
Ашан,Печенье Сдобное Фитнес [Ашан],510 кКал,"7,6 г","29,5 г","52,8 г"
Ашан,Печенье Секрет [Ашан],405 кКал,"6,5 г",10 г,72 г
Ашан,Печенье Славянское [Ашан],420 кКал,"6,5 г",11 г,83 г
Ашан,Печенье Сливочное [Ашан],449 кКал,"8,2 г","14,5 г","71,4 г"
Ашан,Печенье Сливочное Petit Beurre [Ашан],454 кКал,"8,1 г","14,4 г","71,4 г"
Ашан,Печенье Сливочное БИО [Ашан],454 кКал,8 г,13 г,75 г
Ашан,Печенье Сметанное [Ашан],457 кКал,"6,9 г","23,3 г","55,6 г"
Ашан,Печенье со Злаками [Ашан],311 кКал,"6,3 г",14 г,"39,4 г"
