Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,"Плантан (овощной банан) зелёный, сырой",152 кКал,"1,25 г","0,07 г","34,46 г"
Фрукты_и_ягоды,"Плоды хлебного дерева, сырые",103 кКал,"1,07 г","0,23 г","22,22 г"
Фрукты_и_ягоды,Помело,38 кКал,"0,76 г","0,04 г","8,62 г"
Фрукты_и_ягоды,Порошок из плодов баобаба,250 кКал,"3,69 г","0,47 г","35,15 г"
Фрукты_и_ягоды,"Рамбутан, консервированный в сахарном сиропе",82 кКал,"0,65 г","0,21 г","19,97 г"
Фрукты_и_ягоды,Ревень,21 кКал,"0,9 г","0,2 г","2,74 г"
Фрукты_и_ягоды,"Ревень, замороженный, неприготовленный",21 кКал,"0,55 г","0,11 г","3,3 г"
Фрукты_и_ягоды,"Ревень, замороженный, приготовленный с сахаром",116 кКал,"0,39 г","0,05 г","29,2 г"
Фрукты_и_ягоды,"Розелла, сырая",49 кКал,"0,96 г","0,64 г","11,31 г"
Фрукты_и_ягоды,Рябина садовая красная,50 кКал,"1,4 г","0,2 г","8,9 г"
Фрукты_и_ягоды,Рябина черноплодная,55 кКал,"1,5 г","0,2 г","10,9 г"
Фрукты_и_ягоды,"Саподилла, сырая",83 кКал,"0,44 г","1,1 г","14,66 г"
Фрукты_и_ягоды,"Сапота (мармеладный плод), сырая",124 кКал,"1,45 г","0,46 г","26,7 г"
Фрукты_и_ягоды,Саусеп (сметанное яблоко) сырой,66 кКал,1 г,"0,3 г","13,54 г"
Фрукты_и_ягоды,"Сахарные яблоки (анона), сырые",94 кКал,"2,06 г","0,29 г","19,24 г"
Фрукты_и_ягоды,Слива,46 кКал,"0,7 г","0,28 г","10,02 г"
Фрукты_и_ягоды,Слива (садовая),49 кКал,"0,8 г","0,3 г","9,6 г"
Фрукты_и_ягоды,"Слива вишненосная, алыча",34 кКал,"0,2 г","0,1 г","7,9 г"
Фрукты_и_ягоды,"Слива дикая, северо-американская",91 кКал,"0,43 г","0,17 г","15,95 г"
Фрукты_и_ягоды,Слива Мирабель (желтая слива),40 кКал,1 г,0 г,"7,5 г"
Фрукты_и_ягоды,"Слива синяя, консервированная в водной заливке",41 кКал,"0,39 г","0,01 г","10,13 г"
Фрукты_и_ягоды,"Слива синяя, консервированная в легком сахарном сиропе",63 кКал,"0,37 г","0,1 г","15,38 г"
Фрукты_и_ягоды,"Слива синяя, консервированная в насыщенном сахарном сиропе",89 кКал,"0,36 г","0,1 г","22,34 г"
Фрукты_и_ягоды,"Слива синяя, консервированная в собственном соку",58 кКал,"0,51 г","0,02 г","14,25 г"
Фрукты_и_ягоды,"Слива синяя, консервированная в экстра-насыщенном сахарном сиропе",101 кКал,"0,36 г","0,1 г","25,31 г"
Фрукты_и_ягоды,"Сливы, консервированные в насыщенном сиропе, сухой продукт",89 кКал,"0,44 г","0,14 г","21,62 г"
Фрукты_и_ягоды,Смородина белая,42 кКал,"0,5 г","0,2 г",8 г
Фрукты_и_ягоды,Смородина красная,43 кКал,"0,6 г","0,2 г","7,7 г"
Фрукты_и_ягоды,Смородина черная,44 кКал,1 г,"0,4 г","7,3 г"
Фрукты_и_ягоды,"Смородина черная, европейская",63 кКал,"1,4 г","0,41 г","15,38 г"
Фрукты_и_ягоды,"Смородина, красная и белая",56 кКал,"1,4 г","0,2 г","9,5 г"
Фрукты_и_ягоды,"Тамаринд, сырой",239 кКал,"2,8 г","0,6 г","57,4 г"
Фрукты_и_ягоды,Терн,54 кКал,"1,5 г","0,3 г","9,4 г"
Фрукты_и_ягоды,Фейхоа,61 кКал,"0,71 г","0,42 г","8,81 г"
Фрукты_и_ягоды,Физалис,53 кКал,"1,9 г","0,7 г","11,2 г"
Фрукты_и_ягоды,"Финик, королевский",277 кКал,"1,81 г","0,15 г","68,27 г"
Фрукты_и_ягоды,Финики,292 кКал,"2,5 г","0,5 г","69,2 г"
Фрукты_и_ягоды,Финики Деглет нур,282 кКал,"2,45 г","0,39 г","67,03 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в водной заливке",32 кКал,"0,42 г","0,05 г","7,51 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в легком сахарном сиропе",57 кКал,"0,4 г","0,07 г","13,93 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в насыщенном сахарном сиропе",73 кКал,"0,39 г","0,07 г","17,91 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в собственном соку",46 кКал,"0,46 г","0,01 г","10,86 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в экстра-легком сахарном сиропе",45 кКал,"0,4 г","0,07 г","10,53 г"
Фрукты_и_ягоды,"Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в экстра-насыщенном сахарном сиропе",88 кКал,"0,39 г","0,07 г","21,79 г"
Фрукты_и_ягоды,"Фруктовый коктейль, консервированный в насыщенном сахарном сиропе, сухой продукт",70 кКал,"0,47 г","0,1 г","17,1 г"
Фрукты_и_ягоды,"Фруктовый салат (ананас, папайя, банан и гуава), консервированный в насыщенном сиропе",86 кКал,"0,41 г","0,1 г","21,06 г"
Фрукты_и_ягоды,"Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в водной заливке",30 кКал,"0,35 г","0,07 г","6,87 г"
Фрукты_и_ягоды,"Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в легком сиропе",58 кКал,"0,34 г","0,07 г","14,14 г"
Фрукты_и_ягоды,"Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в собственном соку",50 кКал,"0,51 г","0,03 г","12,05 г"
Фрукты_и_ягоды,"Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в экстра-насыщенном сахарном сиропе",88 кКал,"0,33 г","0,06 г","21,77 г"
Фрукты_и_ягоды,Хурма,67 кКал,"0,5 г","0,4 г","15,3 г"
Фрукты_и_ягоды,Хурма виргинская (американская),127 кКал,"0,8 г","0,4 г","33,5 г"
Фрукты_и_ягоды,Хурма восточная,70 кКал,"0,58 г","0,19 г","14,99 г"
Фрукты_и_ягоды,"Хурма восточная, сушеная",274 кКал,"1,38 г","0,59 г","58,93 г"
Фрукты_и_ягоды,Цукаты,322 кКал,"0,34 г","0,07 г","81,14 г"
Фрукты_и_ягоды,Черемуха,46 кКал,0 г,0 г,10 г
Фрукты_и_ягоды,"Черёмуха виргинская, северо-американская",162 кКал,"3,04 г","1,69 г","13,62 г"
Фрукты_и_ягоды,Черешневый компот. Консервы,87 кКал,"0,5 г","0,2 г","20,6 г"
Фрукты_и_ягоды,Черешня,63 кКал,"1,06 г","0,2 г","13,91 г"
Фрукты_и_ягоды,Черешня,52 кКал,"1,1 г","0,4 г","10,6 г"
Фрукты_и_ягоды,"Черешня, консервированная в водной заливке",46 кКал,"0,77 г","0,13 г","10,26 г"
Фрукты_и_ягоды,"Черешня, консервированная в легком сиропе",67 кКал,"0,61 г","0,15 г","15,79 г"
Фрукты_и_ягоды,"Черешня, консервированная в насыщенном сиропе",83 кКал,"0,6 г","0,15 г","19,87 г"
Фрукты_и_ягоды,"Черешня, консервированная в насыщенном сиропе, сухой продукт",83 кКал,"0,73 г","0,21 г","18,77 г"
Фрукты_и_ягоды,"Черешня, консервированная в собственном соку",54 кКал,"0,91 г","0,02 г","12,31 г"
Фрукты_и_ягоды,"Черешня, консервированная в экстра-насыщенном сиропе",102 кКал,"0,59 г","0,15 г","24,73 г"
Фрукты_и_ягоды,Черимойя,75 кКал,"1,57 г","0,68 г","14,71 г"
Фрукты_и_ягоды,Черника,57 кКал,"0,74 г","0,33 г","12,09 г"
Фрукты_и_ягоды,Черника,44 кКал,"1,1 г","0,6 г","7,6 г"
Фрукты_и_ягоды,Черника дикая (Аляска),61 кКал,"1,22 г","0,76 г","9,71 г"
Фрукты_и_ягоды,"Черника дикая замороженная, (Аляска)",44 кКал,"0,7 г",0 г,"10,4 г"
Фрукты_и_ягоды,"Черника дикая, замороженная",57 кКал,0 г,"0,16 г","9,45 г"
Фрукты_и_ягоды,"Черника дикая, консервированная в насыщенном сиропе",107 кКал,"0,56 г","0,34 г","23,42 г"
Фрукты_и_ягоды,"Черника сушеная, подслащенная",317 кКал,"2,5 г","2,5 г","72,5 г"
Фрукты_и_ягоды,"Черника, замороженная, неподслащенная",51 кКал,"0,42 г","0,64 г","9,47 г"
Фрукты_и_ягоды,"Черника, замороженная, подслащенная",85 кКал,"0,4 г","0,13 г","19,75 г"
Фрукты_и_ягоды,"Черника, консервированная в легком сахарном сиропе, сухой продукт",88 кКал,"1,04 г","0,4 г","20,06 г"
Фрукты_и_ягоды,"Черника, консервированная в насыщенном сахарном сиропе",88 кКал,"0,65 г","0,33 г","20,46 г"
Фрукты_и_ягоды,"Черника, сырая (Аляска)",37 кКал,"0,4 г","0,1 г","8,7 г"
Фрукты_и_ягоды,Чернослив (слива сушеная),240 кКал,"2,18 г","0,38 г","56,78 г"
Фрукты_и_ягоды,Чернослив (слива сушеная),256 кКал,"2,3 г","0,7 г","57,5 г"
Фрукты_и_ягоды,"Чернослив (слива сушеная), тушеный без добавления сахара",107 кКал,"0,96 г","0,16 г","24,98 г"
Фрукты_и_ягоды,"Чернослив (слива сушеная), тушеный с добавлением сахара",124 кКал,"1,09 г","0,22 г","29,08 г"
Фрукты_и_ягоды,Чернослив дегидрированный,339 кКал,"3,7 г","0,73 г","89,07 г"
Фрукты_и_ягоды,"Чернослив дегидрированный, тушеный",113 кКал,"1,23 г","0,24 г","29,7 г"
Фрукты_и_ягоды,Чернослив со взбитыми сливками по 2-116,281 кКал,"2,3 г","12,6 г",38 г
Фрукты_и_ягоды,"Чернослив, консервированный в насыщенном сахарном сиропе",105 кКал,"0,87 г","0,2 г",24 г
Фрукты_и_ягоды,Черносливовое пюре,257 кКал,"2,1 г","0,2 г","61,8 г"
Фрукты_и_ягоды,Черносмородиновый джем,284 кКал,"0,6 г","0,1 г","72,9 г"
Фрукты_и_ягоды,Шелковица,43 кКал,"1,44 г","0,39 г","8,1 г"
Фрукты_и_ягоды,Шелковица,53 кКал,"0,7 г","0,39 г",12 г
Фрукты_и_ягоды,Шиповник,109 кКал,"1,6 г","0,7 г","22,4 г"
Фрукты_и_ягоды,"Шиповник дикий, северо-американский",162 кКал,"1,6 г","0,34 г","14,12 г"
Фрукты_и_ягоды,Шиповник сухой,284 кКал,"3,4 г","1,4 г","48,3 г"
Фрукты_и_ягоды,"Ююба, сушеная",281 кКал,"4,72 г","0,5 г","66,52 г"
Фрукты_и_ягоды,"Ююба, сырая",79 кКал,"1,2 г","0,2 г","20,23 г"
Фрукты_и_ягоды,Яблоки в сиропе. Консервы,48 кКал,"0,2 г","0,1 г","11,5 г"
Фрукты_и_ягоды,Яблоки дикие,76 кКал,"0,4 г","0,3 г","19,95 г"
Фрукты_и_ягоды,Яблоко,52 кКал,"0,26 г","0,17 г","11,41 г"
Фрукты_и_ягоды,Яблоко,47 кКал,"0,4 г","0,4 г","9,8 г"
Фрукты_и_ягоды,Яблоко без кожуры,48 кКал,"0,27 г","0,13 г","11,46 г"
Фрукты_и_ягоды,"Яблоко без кожуры, вареное",53 кКал,"0,26 г","0,36 г","11,24 г"
Фрукты_и_ягоды,"Яблоко без кожуры, приготовленное в микроволновой печи",56 кКал,"0,28 г","0,42 г","11,61 г"
Фрукты_и_ягоды,Яблоко Гала,57 кКал,"0,25 г","0,12 г","11,38 г"
Фрукты_и_ягоды,Яблоко Голден,57 кКал,"0,28 г","0,15 г","11,2 г"
Фрукты_и_ягоды,Яблоко Гренни Смит,58 кКал,"0,44 г","0,19 г","10,81 г"
Фрукты_и_ягоды,Яблоко замороженное,48 кКал,"0,28 г","0,32 г","11,01 г"
Фрукты_и_ягоды,"Яблоко замороженное, разогретое",47 кКал,"0,29 г","0,33 г","10,7 г"
Фрукты_и_ягоды,"Яблоко ломтиками, консервированное, подслащенное, сухой продукт без маринада, разогретые",67 кКал,"0,18 г","0,43 г","14,84 г"
Фрукты_и_ягоды,Яблоко Ред Делишес,59 кКал,"0,27 г","0,2 г","11,76 г"
Фрукты_и_ягоды,Яблоко сушеное,253 кКал,"2,2 г","0,1 г",59 г
Фрукты_и_ягоды,"Яблоко сушеное (дегидрированное), сульфитированное",346 кКал,"1,32 г","0,58 г","81,13 г"
Фрукты_и_ягоды,"Яблоко сушеное (дегидрированное), тушеное",74 кКал,"0,28 г","0,12 г","17,31 г"
Фрукты_и_ягоды,"Яблоко сушеное, сульфитированное",243 кКал,"0,93 г","0,32 г","57,19 г"
Фрукты_и_ягоды,"Яблоко сушеное, тушеное без сахара",57 кКал,"0,22 г","0,07 г","13,32 г"
Фрукты_и_ягоды,"Яблоко сушеное, тушеное с сахаром",83 кКал,"0,2 г","0,07 г","18,83 г"
Фрукты_и_ягоды,Яблоко Фуджи,63 кКал,"0,2 г","0,18 г","13,12 г"
Фрукты_и_ягоды,Яблочное повидло,250 кКал,"0,4 г",0 г,65 г
Фрукты_и_ягоды,Яблочное пюре,82 кКал,"0,6 г","0,2 г",19 г
Фрукты_и_ягоды,Яблочный компот. Консервы,93 кКал,"0,2 г","0,2 г","22,3 г"
Фрукты_и_ягоды,"Яблочный соус, консервированный, неподслащенный, без добавления аскорбиновой кислоты",42 кКал,"0,17 г","0,1 г","10,17 г"
Фрукты_и_ягоды,"Яблочный соус, консервированный, неподслащенный, с добавлением аскорбновой кислоты",42 кКал,"0,17 г","0,1 г","10,17 г"
Фрукты_и_ягоды,"Яблочный соус, консервированный, подслащенный, без добавления соли",68 кКал,"0,16 г","0,17 г","16,29 г"
Фрукты_и_ягоды,"Яблочный соус, консервированный, подслащенный, с солью",76 кКал,"0,18 г","0,18 г","18,71 г"
Фрукты_и_ягоды,"Ягоды годжи, сушеные",349 кКал,"14,26 г","0,39 г","64,06 г"
